,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Trujet,Vistara,Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Total_Stops,Price,Day_of_Journey,Month_of_Journey,Dep_hr,Dep_min,Arrival_hr,Arrival_min,duration_hr,duration_min
4180,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,12524,1,6,8,45,19,0,10,15
4181,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,10368,24,6,5,30,4,25,22,55
4182,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,8040,15,3,10,20,11,50,1,30
4183,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,5135,3,4,10,35,19,35,9,00
4184,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,5626,9,3,6,50,23,10,16,20
4185,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,15809,6,3,7,0,19,15,12,15
4186,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,6412,27,6,16,10,22,30,6,20
4187,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,18804,1,6,11,40,19,0,7,20
4188,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,2227,1,4,21,20,22,50,1,30
4189,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,6916,6,3,7,5,22,20,15,15
4190,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,3100,27,6,21,5,22,25,1,20
4191,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,14388,6,5,6,30,12,0,5,30
4192,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,12327,27,3,16,0,1,35,9,35
4193,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,13014,3,6,19,30,4,25,8,55
4194,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,5403,15,4,9,45,12,35,2,50
4195,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,18228,9,3,8,40,21,0,12,20
4196,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,10844,6,6,20,0,19,50,23,50
4197,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,13843,6,3,11,30,4,25,16,55
4198,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,11690,1,3,9,35,12,30,2,55
4199,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1,8452,1,5,17,0,9,5,16,5
4200,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,8372,27,5,20,0,19,15,23,15
4201,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,10262,6,6,14,0,4,25,14,25
4202,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,5678,15,6,10,20,11,50,1,30
4203,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,14151,12,5,20,25,9,45,13,20
4204,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,4544,21,4,18,55,22,0,3,5
4205,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,12692,12,6,9,35,14,25,28,50
4206,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,17019,9,3,13,45,4,25,14,40
4207,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,6565,3,3,9,35,12,20,2,45
4208,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,5281,27,3,7,0,12,50,5,50
4209,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,9646,9,6,7,5,16,10,9,5
4210,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,3175,6,3,2,30,4,0,1,30
4211,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,9653,27,6,19,45,19,15,23,30
4212,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,14777,6,3,23,0,7,40,8,40
4213,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,7155,12,6,4,55,19,15,14,20
4214,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0,3543,6,6,8,20,10,35,2,15
4215,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,4804,9,5,9,35,12,20,2,45
4216,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,9304,3,3,6,40,12,0,5,20
4217,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,3943,15,4,21,15,0,15,3,00
4218,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,7060,1,6,17,5,22,25,5,20
4219,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,5228,15,6,21,5,23,55,2,50
4220,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0,3597,24,6,8,20,10,35,2,15
4221,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,3971,3,4,21,10,0,5,2,55
4222,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,13727,6,5,13,0,21,0,8,00
4223,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,12121,1,4,20,25,22,5,25,40
4224,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,10262,3,6,19,15,19,0,23,45
4225,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,10262,1,6,14,0,12,35,22,35
4226,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,14714,1,6,19,45,4,25,8,40
4227,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,8834,21,3,19,10,18,50,23,40
4228,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,9838,21,3,4,45,12,35,7,50
4229,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,4775,18,5,15,15,20,5,4,50
4230,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,4823,3,5,18,55,21,50,2,55
4231,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,12723,15,5,5,50,12,30,30,40
4232,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,5883,15,6,10,35,1,30,14,55
4233,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1,9870,24,5,17,0,20,20,27,20
4234,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,10262,3,6,13,0,12,35,23,35
4235,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,6513,9,6,7,10,16,10,9,00
4236,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,15532,15,5,16,50,13,45,20,55
4237,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,14714,6,6,22,50,19,0,20,10
4238,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1,9187,18,5,20,20,10,45,14,25
4239,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,7038,6,6,14,55,22,30,7,35
4240,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,13587,6,6,14,0,21,0,7,00
4241,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,8016,3,6,11,10,14,5,2,55
4242,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,4049,6,6,9,15,10,45,1,30
4243,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,9536,6,3,7,10,8,35,1,25
4244,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,14571,24,5,8,25,18,15,9,50
4245,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,15812,6,6,11,40,19,0,7,20
4246,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,8759,6,6,7,55,22,25,14,30
4247,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,10151,21,5,12,0,21,50,9,50
4248,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,4804,15,5,15,30,18,5,2,35
4249,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,6104,24,6,17,30,1,30,8,00
4250,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,5510,6,5,14,15,16,45,2,30
4251,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,6027,9,5,17,5,22,25,5,20
4252,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0,4174,21,5,9,0,11,25,2,25
4253,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,6794,21,5,10,35,1,30,14,55
4254,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,15428,6,3,5,55,7,40,25,45
4255,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,14388,6,5,20,0,19,50,23,50
4256,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,6896,21,5,15,0,1,30,10,30
4257,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,6144,21,3,18,25,21,20,2,55
4258,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,19225,6,3,22,50,5,5,6,15
4259,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,13227,9,5,16,45,8,55,16,10
4260,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,11664,27,3,5,25,4,25,23,00
4261,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,10844,12,5,18,55,18,15,23,20
4262,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,7757,6,6,21,10,4,40,7,30
4263,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,2754,12,5,19,5,20,35,1,30
4264,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,7618,27,5,7,0,21,0,14,00
4265,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,14781,12,5,16,30,23,35,7,5
4266,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,4284,15,4,0,30,3,25,2,55
4267,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,7740,6,6,8,45,21,0,12,15
4268,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,3419,15,6,1,30,4,15,2,45
4269,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,13941,12,5,8,25,4,40,20,15
